"id"	"LIBELLE"	"agr"	"art"	"sup"	"int"	"emp"	"ouv"	"total"	"pagr"	"part"	"psup"	"pint"	"pemp"	"pouv"	"typo"
"59146"	"Chéreng"	4	47	354	312	250	131	1098	0.364298724954463	4.28051001821494	32.2404371584699	28.4153005464481	22.7686703096539	11.9307832422587	"sup"
"59147"	"Choisies"	0	0	0	21	5	0	26	0	0	0	80.7692307692308	19.2307692307692	0	"int"
"59148"	"Clairfayts"	0	10	5	25	55	45	140	0	7.14285714285714	3.57142857142857	17.8571428571429	39.2857142857143	32.1428571428571	"emp"
"59149"	"Clary"	8	8	44	76	144	132	412	1.94174757281553	1.94174757281553	10.6796116504854	18.4466019417476	34.9514563106796	32.0388349514563	"emp"
"59150"	"Cobrieux"	0	25	65	65	30	20	205	0	12.1951219512195	31.7073170731707	31.7073170731707	14.6341463414634	9.75609756097561	"sup"
"59151"	"Colleret"	10	31	36	133	133	163	506	1.97628458498024	6.12648221343874	7.11462450592885	26.2845849802372	26.2845849802372	32.2134387351779	"ouv"
"59152"	"Comines"	23	209	478	1107	1202	1562	4581	0.502073783016808	4.56232263697883	10.4344029687841	24.1650294695481	26.2388124863567	34.0973586553154	"ouv"
"59153"	"Condé-Sur-L'escaut"	15	65	146	538	759	1101	2624	0.571646341463415	2.47713414634146	5.5640243902439	20.5030487804878	28.9253048780488	41.9588414634146	"ouv"
"59155"	"Coudekerque-Branche"	3	237	559	1931	2372	2179	7281	0.0412031314379893	3.25504738360115	7.677516824612	26.5210822689191	32.5779425903035	29.9272078011262	"emp"
"59156"	"Courchelettes"	0	21	94	172	319	232	838	0	2.50596658711217	11.2171837708831	20.5250596658711	38.0668257756563	27.6849642004773	"emp"
"59157"	"Cousolre"	0	66	35	177	273	252	803	0	8.21917808219178	4.35865504358655	22.0423412204234	33.9975093399751	31.3823163138232	"emp"
"59158"	"Coutiches"	25	78	313	459	239	129	1243	2.01126307320998	6.27514078841512	25.1810136765889	36.9267900241352	19.2276749798874	10.3781174577635	"int"
"59159"	"Craywick"	4	20	12	83	107	83	309	1.29449838187702	6.47249190938511	3.88349514563107	26.8608414239482	34.6278317152104	26.8608414239482	"emp"
"59160"	"Crespin"	5	60	50	305	383	594	1397	0.357909806728704	4.29491768074445	3.57909806728704	21.832498210451	27.4158911954188	42.5196850393701	"ouv"
"59161"	"Crã¿vecoeur-Sur-L'escaut"	5	5	23	66	80	85	264	1.89393939393939	1.89393939393939	8.71212121212121	25	30.3030303030303	32.1969696969697	"ouv"
"59162"	"Crochte"	12	16	20	107	40	55	250	4.8	6.4	8	42.8	16	22	"int"
"59163"	"Croix"	3	273	1781	2155	1877	1310	7399	0.0405460197323963	3.68968779564806	24.0708203811326	29.1255575077713	25.3682930125693	17.7050952831464	"int"
"59164"	"Croix-Caluyau"	5	5	25	25	25	20	105	4.76190476190476	4.76190476190476	23.8095238095238	23.8095238095238	23.8095238095238	19.047619047619	"sup"
"59165"	"Cuincy"	0	70	292	650	483	453	1948	0	3.59342915811088	14.9897330595483	33.3675564681725	24.7946611909651	23.2546201232033	"int"
"59166"	"Curgies"	5	30	90	145	90	65	425	1.17647058823529	7.05882352941176	21.1764705882353	34.1176470588235	21.1764705882353	15.2941176470588	"int"
"59167"	"Cuvillers"	4	4	0	20	8	16	52	7.69230769230769	7.69230769230769	0	38.4615384615385	15.3846153846154	30.7692307692308	"int"
"59168"	"Cysoing"	10	170	473	541	486	212	1892	0.528541226215645	8.98520084566596	25	28.5940803382664	25.6871035940803	11.2050739957717	"int"
"59169"	"Damousies"	21	5	5	5	21	26	83	25.3012048192771	6.02409638554217	6.02409638554217	6.02409638554217	25.3012048192771	31.3253012048193	"ouv"
"59170"	"Dechy"	0	81	81	383	569	579	1693	0	4.78440637920851	4.78440637920851	22.6225634967513	33.6089781453042	34.1996455995275	"ouv"
"59171"	"Dehéries"	0	0	0	5	5	5	15	0	0	0	33.3333333333333	33.3333333333333	33.3333333333333	"int"
"59172"	"Denain"	0	207	222	886	1682	2385	5382	0	3.84615384615385	4.12486064659978	16.462281679673	31.2523225566704	44.314381270903	"ouv"
"59173"	"Deûlémont"	25	51	136	196	141	123	672	3.7202380952381	7.58928571428571	20.2380952380952	29.1666666666667	20.9821428571429	18.3035714285714	"int"
"59174"	"Dimechaux"	0	4	8	46	25	33	116	0	3.44827586206897	6.89655172413793	39.6551724137931	21.551724137931	28.448275862069	"int"
"59175"	"Dimont"	8	20	20	32	32	20	132	6.06060606060606	15.1515151515152	15.1515151515152	24.2424242424242	24.2424242424242	15.1515151515152	"int"
"59176"	"Doignies"	8	0	4	45	32	37	126	6.34920634920635	0	3.17460317460317	35.7142857142857	25.3968253968254	29.3650793650794	"int"
"59177"	"Dompierre-Sur-Helpe"	12	16	32	79	59	114	312	3.84615384615385	5.12820512820513	10.2564102564103	25.3205128205128	18.9102564102564	36.5384615384615	"ouv"
"59178"	"Douai"	10	454	1708	2932	3970	3675	12749	0.0784375245117264	3.56106361283238	13.3971291866029	22.9978821868382	31.1396972311554	28.8257902580595	"emp"
"59179"	"Douchy-Les-Mines"	3	95	172	651	1148	1244	3313	0.0905523694536674	2.86749169936613	5.19166918201026	19.6498641714458	34.6513733776034	37.5490492001207	"ouv"
"59180"	"Doulieu"	16	41	110	159	118	130	574	2.78745644599303	7.14285714285714	19.1637630662021	27.7003484320557	20.5574912891986	22.6480836236934	"int"
"59181"	"Dourlers"	4	16	16	77	81	53	247	1.61943319838057	6.47773279352227	6.47773279352227	31.1740890688259	32.7935222672065	21.4574898785425	"emp"
"59182"	"Drincham"	10	5	10	40	25	10	100	10	5	10	40	25	10	"int"
"59183"	"Dunkerque"	27	1132	3142	7436	8929	8333	28999	0.0931066588503052	3.90358288216835	10.8348563743577	25.6422635263285	30.7907169212731	28.735473637022	"emp"
"59184"	"Ebblinghem"	0	0	35	35	85	104	259	0	0	13.5135135135135	13.5135135135135	32.8185328185328	40.1544401544402	"ouv"
"59185"	"Écaillon"	5	10	20	70	196	232	533	0.938086303939963	1.87617260787993	3.75234521575985	13.1332082551595	36.7729831144465	43.5272045028143	"ouv"
"59186"	"Eccles"	0	0	11	11	5	0	27	0	0	40.7407407407407	40.7407407407407	18.5185185185185	0	"sup"
"59187"	"Éclaibes"	5	0	5	45	40	15	110	4.54545454545455	0	4.54545454545455	40.9090909090909	36.3636363636364	13.6363636363636	"int"
"59188"	"Écuélin"	4	0	13	17	17	17	68	5.88235294117647	0	19.1176470588235	25	25	25	"int"
"59189"	"Eecke"	10	25	54	109	119	119	436	2.29357798165138	5.73394495412844	12.3853211009174	25	27.2935779816514	27.2935779816514	"emp"
"59190"	"Élesmes"	0	20	73	130	81	49	353	0	5.6657223796034	20.6798866855524	36.8271954674221	22.9461756373938	13.8810198300283	"int"
"59191"	"Élincourt"	8	20	16	44	36	100	224	3.57142857142857	8.92857142857143	7.14285714285714	19.6428571428571	16.0714285714286	44.6428571428571	"ouv"
"59192"	"Émerchicourt"	5	10	35	99	69	35	253	1.97628458498024	3.95256916996047	13.8339920948617	39.1304347826087	27.2727272727273	13.8339920948617	"int"
"59193"	"Emmerin"	10	75	276	472	221	161	1215	0.823045267489712	6.17283950617284	22.7160493827161	38.8477366255144	18.1893004115226	13.2510288065844	"int"
"59194"	"Englefontaine"	5	15	20	99	129	134	402	1.24378109452736	3.73134328358209	4.97512437810945	24.6268656716418	32.089552238806	33.3333333333333	"ouv"
"59195"	"Englos"	4	21	52	73	39	39	228	1.75438596491228	9.21052631578947	22.8070175438596	32.0175438596491	17.1052631578947	17.1052631578947	"int"
"59196"	"Ennetières-En-Weppes"	10	24	137	103	113	44	431	2.32018561484919	5.56844547563805	31.7865429234339	23.8979118329466	26.2180974477958	10.2088167053364	"sup"
"59197"	"Ennevelin"	20	49	173	345	178	44	809	2.47218788627936	6.05686032138443	21.3844252163164	42.6452410383189	22.0024721878863	5.43881334981459	"int"
"59198"	"Eppe-Sauvage"	20	0	10	15	25	5	75	26.6666666666667	0	13.3333333333333	20	33.3333333333333	6.66666666666667	"emp"
"59199"	"Erchin"	5	0	40	80	75	55	255	1.96078431372549	0	15.6862745098039	31.3725490196078	29.4117647058824	21.5686274509804	"int"
"59200"	"Eringhem"	0	0	5	55	50	65	175	0	0	2.85714285714286	31.4285714285714	28.5714285714286	37.1428571428571	"ouv"
"59201"	"Erquinghem-Le-Sec"	0	39	68	83	24	24	238	0	16.3865546218487	28.5714285714286	34.8739495798319	10.0840336134454	10.0840336134454	"int"
"59202"	"Erquinghem-Lys"	17	84	213	590	483	444	1831	0.928454396504642	4.58765701802294	11.6329874385582	32.2228290551611	26.3790278536319	24.2490442381212	"int"
"59203"	"Erre"	0	20	45	170	115	145	495	0	4.04040404040404	9.09090909090909	34.3434343434343	23.2323232323232	29.2929292929293	"int"
"59204"	"Escarmain"	5	5	10	43	57	43	163	3.06748466257669	3.06748466257669	6.13496932515337	26.3803680981595	34.9693251533742	26.3803680981595	"emp"
"59205"	"Escaudain"	5	97	102	535	862	1071	2672	0.187125748502994	3.63023952095808	3.81736526946108	20.0224550898204	32.2604790419162	40.0823353293413	"ouv"
"59206"	"Escaudoeuvres"	10	38	110	260	290	350	1058	0.945179584120983	3.59168241965974	10.3969754253308	24.5746691871456	27.4102079395085	33.0812854442344	"ouv"
"59207"	"Escautpont"	0	25	33	270	420	556	1304	0	1.91717791411043	2.53067484662577	20.7055214723926	32.2085889570552	42.638036809816	"ouv"
"59208"	"Escobecques"	12	8	28	12	16	4	80	15	10	35	15	20	5	"sup"
"59209"	"Esnes"	20	0	15	30	60	88	213	9.38967136150235	0	7.04225352112676	14.0845070422535	28.169014084507	41.3145539906103	"ouv"
"59210"	"Esquelbecq"	20	50	119	209	199	179	776	2.57731958762887	6.44329896907216	15.3350515463918	26.9329896907216	25.6443298969072	23.0670103092784	"int"
"59211"	"Esquerchin"	10	30	65	130	60	70	365	2.73972602739726	8.21917808219178	17.8082191780822	35.6164383561644	16.4383561643836	19.1780821917808	"int"
"59212"	"Estaires"	10	103	190	474	684	767	2228	0.448833034111311	4.6229802513465	8.5278276481149	21.2746858168761	30.7001795332136	34.4254937163375	"ouv"
"59213"	"Estourmel"	5	5	30	79	20	35	174	2.8735632183908	2.8735632183908	17.2413793103448	45.4022988505747	11.4942528735632	20.1149425287356	"int"
"59214"	"Estrées"	0	10	80	130	100	40	360	0	2.77777777777778	22.2222222222222	36.1111111111111	27.7777777777778	11.1111111111111	"int"
"59215"	"Estreux"	5	25	91	101	61	66	349	1.43266475644699	7.16332378223496	26.0744985673352	28.9398280802292	17.4785100286533	18.9111747851003	"int"
"59216"	"Eswars"	8	4	20	28	20	32	112	7.14285714285714	3.57142857142857	17.8571428571429	25	17.8571428571429	28.5714285714286	"ouv"
"59217"	"Eth"	4	0	48	12	32	24	120	3.33333333333333	0	40	10	26.6666666666667	20	"sup"
"59218"	"Ã¿troeungt"	21	26	31	99	94	203	474	4.43037974683544	5.48523206751055	6.54008438818565	20.8860759493671	19.831223628692	42.8270042194093	"ouv"
"59219"	"Estrun"	0	20	65	90	50	80	305	0	6.55737704918033	21.3114754098361	29.5081967213115	16.3934426229508	26.2295081967213	"int"
"59220"	"Faches-Thumesnil"	0	259	1087	1887	1776	929	5938	0	4.36173795890872	18.3058268777366	31.7783765577636	29.9090602896598	15.6449983159313	"int"
"59221"	"Famars"	0	45	195	316	173	154	883	0	5.09626274065685	22.083805209513	35.7870894677237	19.5922989807475	17.440543601359	"int"
"59222"	"Faumont"	20	25	214	249	174	125	807	2.47831474597274	3.09789343246592	26.5179677819083	30.8550185873606	21.5613382899628	15.4894671623296	"int"
"59223"	"Favril"	12	16	8	32	44	48	160	7.5	10	5	20	27.5	30	"ouv"
"59224"	"Féchain"	0	20	81	111	156	126	494	0	4.04858299595142	16.3967611336032	22.4696356275304	31.5789473684211	25.5060728744939	"emp"
"59225"	"Feignies"	15	75	176	564	670	730	2230	0.672645739910314	3.36322869955157	7.89237668161435	25.2914798206278	30.0448430493274	32.7354260089686	"ouv"
"59226"	"Felleries"	5	40	60	125	145	150	525	0.952380952380952	7.61904761904762	11.4285714285714	23.8095238095238	27.6190476190476	28.5714285714286	"ouv"
"59227"	"Fenain"	5	95	105	388	554	649	1796	0.278396436525612	5.28953229398664	5.84632516703786	21.6035634743875	30.8463251670379	36.1358574610245	"ouv"
"59228"	"Férin"	0	6	106	166	80	113	471	0	1.27388535031847	22.5053078556263	35.244161358811	16.9851380042463	23.9915074309979	"int"
"59229"	"Féron"	0	25	15	15	56	41	152	0	16.4473684210526	9.86842105263158	9.86842105263158	36.8421052631579	26.9736842105263	"emp"
"59230"	"Ferrière-La-Grande"	12	63	148	391	514	594	1722	0.696864111498258	3.65853658536585	8.59465737514518	22.7061556329849	29.849012775842	34.4947735191638	"ouv"
"59231"	"Ferrière-La-Petite"	8	21	25	86	99	123	362	2.20994475138122	5.80110497237569	6.9060773480663	23.7569060773481	27.3480662983425	33.9779005524862	"ouv"
"59232"	"Flamengrie"	0	8	32	59	39	20	158	0	5.06329113924051	20.253164556962	37.3417721518987	24.6835443037975	12.6582278481013	"int"
"59233"	"Flaumont-Waudrechies"	5	10	15	40	25	25	120	4.16666666666667	8.33333333333333	12.5	33.3333333333333	20.8333333333333	20.8333333333333	"int"
"59234"	"Flers-En-Escrebieux"	17	60	165	391	616	682	1931	0.880372863801139	3.10719834282755	8.54479544277576	20.2485758674262	31.9005696530295	35.3184878301398	"ouv"
"59236"	"Flesquières"	4	0	4	20	20	56	104	3.84615384615385	0	3.84615384615385	19.2307692307692	19.2307692307692	53.8461538461538	"ouv"
"59237"	"Flêtre"	4	12	60	140	116	68	400	1	3	15	35	29	17	"int"
"59238"	"Flines-Lès-Mortagne"	4	32	61	211	187	130	625	0.64	5.12	9.76	33.76	29.92	20.8	"int"
"59239"	"Flines-Lez-Raches"	0	148	320	568	628	428	2092	0	7.07456978967495	15.2963671128107	27.151051625239	30.019120458891	20.4588910133843	"emp"
"59240"	"Floursies"	5	0	5	5	15	5	35	14.2857142857143	0	14.2857142857143	14.2857142857143	42.8571428571429	14.2857142857143	"emp"
"59241"	"Floyon"	5	5	15	40	69	54	188	2.65957446808511	2.65957446808511	7.97872340425532	21.2765957446809	36.7021276595745	28.7234042553192	"emp"
"59242"	"Fontaine-Au-Bois"	4	24	16	53	69	81	247	1.61943319838057	9.7165991902834	6.47773279352227	21.4574898785425	27.9352226720648	32.7935222672065	"ouv"
"59243"	"Fontaine-Au-Pire"	0	30	30	94	119	188	461	0	6.50759219088937	6.50759219088937	20.3904555314534	25.8134490238612	40.7809110629067	"ouv"
"59244"	"Fontaine-Notre-Dame"	10	50	60	156	210	181	667	1.49925037481259	7.49625187406297	8.99550224887556	23.3883058470765	31.4842578710645	27.1364317841079	"emp"
"59246"	"Forest-En-Cambrésis"	12	28	16	28	56	48	188	6.38297872340426	14.8936170212766	8.51063829787234	14.8936170212766	29.7872340425532	25.531914893617	"emp"
"59247"	"Forest-Sur-Marque"	8	24	151	127	107	67	484	1.65289256198347	4.95867768595041	31.198347107438	26.2396694214876	22.1074380165289	13.8429752066116	"sup"
"59249"	"Fourmies"	17	154	235	601	1051	1324	3382	0.502661147250148	4.55351862803075	6.94855115316381	17.7705499704317	31.0762862211709	39.1484328799527	"ouv"
"59250"	"Fournes-En-Weppes"	15	40	230	265	100	118	768	1.953125	5.20833333333333	29.9479166666667	34.5052083333333	13.0208333333333	15.3645833333333	"int"
"59251"	"Frasnoy"	8	4	28	32	8	44	124	6.45161290322581	3.2258064516129	22.5806451612903	25.8064516129032	6.45161290322581	35.4838709677419	"ouv"
"59252"	"Frelinghien"	35	55	100	360	200	145	895	3.91061452513966	6.14525139664804	11.1731843575419	40.2234636871508	22.3463687150838	16.2011173184358	"int"
"59253"	"Fresnes-Sur-Escaut"	0	70	100	451	667	1064	2352	0	2.97619047619048	4.25170068027211	19.1751700680272	28.358843537415	45.2380952380952	"ouv"
"59254"	"Fressain"	12	12	33	111	99	111	378	3.17460317460317	3.17460317460317	8.73015873015873	29.3650793650794	26.1904761904762	29.3650793650794	"int"
"59255"	"Fressies"	0	12	20	50	55	32	169	0	7.10059171597633	11.8343195266272	29.585798816568	32.5443786982249	18.9349112426036	"emp"
"59256"	"Fretin"	0	55	294	438	319	199	1305	0	4.21455938697318	22.5287356321839	33.5632183908046	24.4444444444444	15.2490421455939	"int"
"59257"	"Fromelles"	15	5	80	90	80	45	315	4.76190476190476	1.58730158730159	25.3968253968254	28.5714285714286	25.3968253968254	14.2857142857143	"int"
"59258"	"Genech"	5	55	225	339	150	80	854	0.585480093676815	6.44028103044497	26.3466042154567	39.6955503512881	17.5644028103045	9.36768149882904	"int"
"59259"	"Ghissignies"	0	12	48	72	64	20	216	0	5.55555555555556	22.2222222222222	33.3333333333333	29.6296296296296	9.25925925925926	"int"
"59260"	"Ghyvelde"	29	68	109	398	391	502	1497	1.937207748831	4.54241816967268	7.2812291249165	26.5865063460254	26.1189044756179	33.5337341349365	"ouv"
"59261"	"Glageon"	5	10	0	85	175	240	515	0.970873786407767	1.94174757281553	0	16.504854368932	33.9805825242718	46.6019417475728	"ouv"
"59262"	"Godewaersvelde"	5	49	118	178	143	212	705	0.709219858156028	6.95035460992908	16.7375886524823	25.2482269503546	20.2836879432624	30.0709219858156	"ouv"
"59263"	"Goeulzin"	0	16	45	115	84	100	360	0	4.44444444444444	12.5	31.9444444444444	23.3333333333333	27.7777777777778	"int"
"59264"	"Gognies-Chaussée"	4	20	16	96	109	60	305	1.31147540983607	6.55737704918033	5.24590163934426	31.4754098360656	35.7377049180328	19.672131147541	"emp"
"59265"	"Gommegnies"	4	68	179	227	199	179	856	0.467289719626168	7.94392523364486	20.911214953271	26.518691588785	23.2476635514019	20.911214953271	"int"
"59266"	"Gondecourt"	0	91	363	449	351	171	1425	0	6.3859649122807	25.4736842105263	31.5087719298246	24.6315789473684	12	"int"
"59267"	"Gonnelieu"	0	5	5	43	27	21	101	0	4.95049504950495	4.95049504950495	42.5742574257426	26.7326732673267	20.7920792079208	"int"
"59268"	"Gorgue"	10	96	182	456	730	674	2148	0.465549348230912	4.46927374301676	8.47299813780261	21.2290502793296	33.9851024208566	31.3780260707635	"emp"
"59269"	"Gouzeaucourt"	0	24	20	85	117	239	485	0	4.94845360824742	4.12371134020619	17.5257731958763	24.1237113402062	49.2783505154639	"ouv"
"59270"	"Grand-Fayt"	20	20	35	25	25	50	175	11.4285714285714	11.4285714285714	20	14.2857142857143	14.2857142857143	28.5714285714286	"ouv"
"59271"	"Grande-Synthe"	11	135	224	1372	2094	2518	6354	0.173119294932326	2.12464589235127	3.525338369531	21.5926975133774	32.9556185080264	39.6285804217816	"ouv"
"59272"	"Grand-Fort-Philippe"	0	36	102	328	492	589	1547	0	2.32708468002586	6.59340659340659	21.20232708468	31.80349062702	38.0736910148675	"ouv"
"59273"	"Gravelines"	6	89	420	1217	1154	1103	3989	0.150413637503134	2.23113562296315	10.5289546252194	30.5088994735523	28.9295562797694	27.6510403609927	"int"
"59274"	"Groise"	8	8	12	42	62	54	186	4.3010752688172	4.3010752688172	6.45161290322581	22.5806451612903	33.3333333333333	29.0322580645161	"emp"
"59275"	"Gruson"	5	30	155	105	45	15	355	1.40845070422535	8.45070422535211	43.6619718309859	29.5774647887324	12.6760563380282	4.22535211267606	"sup"
"59276"	"Guesnain"	0	21	61	308	469	571	1430	0	1.46853146853147	4.26573426573427	21.5384615384615	32.7972027972028	39.9300699300699	"ouv"
"59277"	"Gussignies"	0	31	21	52	10	21	135	0	22.962962962963	15.5555555555556	38.5185185185185	7.40740740740741	15.5555555555556	"int"
"59278"	"Hallennes-Lez-Haubourdin"	0	57	304	451	499	218	1529	0	3.72792674950948	19.8822759973839	29.4964028776978	32.6357096141269	14.2576847612819	"emp"
"59279"	"Halluin"	12	292	804	1882	2222	2370	7582	0.15826958586125	3.85122658929042	10.6040622527038	24.8219467159061	29.3062516486415	31.2582432075969	"ouv"
"59280"	"Hamel"	4	4	20	87	95	67	277	1.44404332129964	1.44404332129964	7.22021660649819	31.4079422382672	34.2960288808664	24.187725631769	"emp"
"59281"	"Hantay"	10	14	82	130	130	72	438	2.28310502283105	3.19634703196347	18.7214611872146	29.6803652968037	29.6803652968037	16.4383561643836	"int"
"59282"	"Hardifort"	5	5	0	49	49	39	147	3.40136054421769	3.40136054421769	0	33.3333333333333	33.3333333333333	26.530612244898	"int"
"59283"	"Hargnies"	8	12	36	89	69	57	271	2.9520295202952	4.4280442804428	13.2841328413284	32.8413284132841	25.4612546125461	21.0332103321033	"int"
"59284"	"Hasnon"	5	70	318	373	492	368	1626	0.30750307503075	4.3050430504305	19.5571955719557	22.939729397294	30.2583025830258	22.6322263222632	"emp"
"59285"	"Haspres"	25	55	75	236	297	327	1015	2.46305418719212	5.41871921182266	7.38916256157635	23.2512315270936	29.2610837438424	32.2167487684729	"ouv"
"59286"	"Haubourdin"	0	157	662	1347	1870	1219	5255	0	2.98763082778306	12.5975261655566	25.6327307326356	35.5851569933397	23.1969552806851	"emp"
"59287"	"Haucourt-En-Cambrésis"	0	0	4	32	24	16	76	0	0	5.26315789473684	42.1052631578947	31.5789473684211	21.0526315789474	"int"
"59288"	"Haulchin"	0	30	50	229	221	208	738	0	4.0650406504065	6.77506775067751	31.029810298103	29.9457994579946	28.1842818428184	"int"
"59289"	"Haussy"	12	20	56	140	185	165	578	2.07612456747405	3.46020761245675	9.68858131487889	24.2214532871972	32.0069204152249	28.5467128027682	"emp"
"59290"	"Haut-Lieu"	4	4	0	32	36	40	116	3.44827586206897	3.44827586206897	0	27.5862068965517	31.0344827586207	34.4827586206897	"ouv"
"59291"	"Hautmont"	0	150	211	741	1340	1656	4098	0	3.66032210834553	5.14885309907272	18.0819912152269	32.6988775012201	40.4099560761347	"ouv"
"59292"	"Haveluy"	0	59	49	183	296	390	977	0	6.0388945752303	5.01535312180143	18.7308085977482	30.2968270214944	39.9181166837257	"ouv"
"59293"	"Haverskerque"	25	40	35	132	197	192	621	4.02576489533011	6.44122383252818	5.63607085346216	21.256038647343	31.7230273752013	30.9178743961353	"emp"
"59294"	"Haynecourt"	0	5	20	25	35	30	115	0	4.34782608695652	17.3913043478261	21.7391304347826	30.4347826086957	26.0869565217391	"emp"
"59295"	"Hazebrouck"	60	336	648	1653	2287	2113	7097	0.845427645484007	4.73439481471044	9.13061857122728	23.2915316330844	32.2248837536987	29.7731435817951	"emp"
"59296"	"Hecq"	0	8	28	71	28	32	167	0	4.79041916167665	16.7664670658683	42.5149700598802	16.7664670658683	19.1616766467066	"int"
"59297"	"Hélesmes"	5	55	110	179	209	189	747	0.669344042838019	7.36278447121821	14.7255689424364	23.9625167336011	27.9785809906292	25.3012048192771	"emp"
"59299"	"Hem"	4	322	1290	1783	1526	1422	6347	0.0630219001102883	5.07326295887821	20.324562785568	28.092011974161	24.042854892075	22.4042854892075	"int"
"59300"	"Hem-Lenglet"	0	5	15	70	30	60	180	0	2.77777777777778	8.33333333333333	38.8888888888889	16.6666666666667	33.3333333333333	"int"
"59301"	"Hergnies"	8	81	141	430	460	480	1600	0.5	5.0625	8.8125	26.875	28.75	30	"ouv"
"59302"	"Hérin"	0	30	104	332	435	455	1356	0	2.21238938053097	7.66961651917404	24.4837758112094	32.0796460176991	33.5545722713864	"ouv"
"59303"	"Herlies"	0	49	234	292	170	136	881	0	5.56186152099886	26.5607264472191	33.1441543700341	19.2962542565267	15.4370034052213	"int"
"59304"	"Herrin"	0	0	29	48	29	34	140	0	0	20.7142857142857	34.2857142857143	20.7142857142857	24.2857142857143	"int"
"59305"	"Herzeele"	15	29	49	186	137	230	646	2.32198142414861	4.48916408668731	7.58513931888545	28.7925696594427	21.2074303405573	35.6037151702786	"ouv"
"59306"	"Hestrud"	5	0	0	30	49	29	113	4.42477876106195	0	0	26.5486725663717	43.3628318584071	25.6637168141593	"emp"
"59307"	"Holque"	0	15	15	70	100	105	305	0	4.91803278688525	4.91803278688525	22.9508196721311	32.7868852459016	34.4262295081967	"ouv"
"59308"	"Hondeghem"	0	24	68	108	96	72	368	0	6.52173913043478	18.4782608695652	29.3478260869565	26.0869565217391	19.5652173913043	"int"
"59309"	"Hondschoote"	15	40	65	270	404	483	1277	1.17462803445576	3.13234142521535	5.09005481597494	21.1433046202036	31.636648394675	37.8230227094753	"ouv"
"59310"	"Hon-Hergies"	20	30	60	115	50	70	345	5.79710144927536	8.69565217391304	17.3913043478261	33.3333333333333	14.4927536231884	20.2898550724638	"int"
"59311"	"Honnechy"	8	0	8	28	44	92	180	4.44444444444444	0	4.44444444444444	15.5555555555556	24.4444444444444	51.1111111111111	"ouv"
"59312"	"Honnecourt-Sur-Escaut"	15	15	28	44	55	101	258	5.81395348837209	5.81395348837209	10.8527131782946	17.0542635658915	21.3178294573643	39.1472868217054	"ouv"
"59313"	"Hordain"	0	20	36	117	143	189	505	0	3.96039603960396	7.12871287128713	23.1683168316832	28.3168316831683	37.4257425742574	"ouv"
"59314"	"Hornaing"	10	50	85	311	381	361	1198	0.834724540901502	4.17362270450751	7.09515859766277	25.9599332220367	31.8030050083472	30.1335559265442	"emp"
"59315"	"Houdain-Lez-Bavay"	10	15	30	106	86	61	308	3.24675324675325	4.87012987012987	9.74025974025974	34.4155844155844	27.9220779220779	19.8051948051948	"int"
"59316"	"Houplin-Ancoisne"	12	81	273	361	354	200	1281	0.936768149882904	6.3231850117096	21.3114754098361	28.1811085089774	27.6346604215457	15.6128024980484	"int"
"59317"	"Houplines"	0	116	309	802	982	782	2991	0	3.87830157138081	10.3309929789368	26.8137746573052	32.8318288197927	26.1451019725844	"emp"
"59318"	"Houtkerque"	16	24	36	116	68	104	364	4.3956043956044	6.59340659340659	9.89010989010989	31.8681318681319	18.6813186813187	28.5714285714286	"int"
"59319"	"Hoymille"	12	20	112	338	363	215	1060	1.13207547169811	1.88679245283019	10.5660377358491	31.8867924528302	34.2452830188679	20.2830188679245	"emp"
"59320"	"Illies"	4	43	91	197	170	91	596	0.671140939597315	7.21476510067114	15.2684563758389	33.0536912751678	28.5234899328859	15.2684563758389	"int"
"59321"	"Inchy"	0	15	5	30	55	90	195	0	7.69230769230769	2.56410256410256	15.3846153846154	28.2051282051282	46.1538461538462	"ouv"
"59322"	"Iwuy"	5	55	95	305	320	360	1140	0.43859649122807	4.82456140350877	8.33333333333333	26.7543859649123	28.0701754385965	31.5789473684211	"ouv"
"59323"	"Jenlain"	4	24	88	120	147	56	439	0.911161731207289	5.46697038724374	20.0455580865604	27.3348519362187	33.4851936218679	12.7562642369021	"emp"
"59324"	"Jeumont"	0	104	144	599	950	951	2748	0	3.78457059679767	5.24017467248908	21.7976710334789	34.570596797671	34.6069868995633	"ouv"
"59325"	"Jolimetz"	0	15	65	100	100	55	335	0	4.47761194029851	19.4029850746269	29.8507462686567	29.8507462686567	16.4179104477612	"int"
"59326"	"Killem"	8	8	29	86	115	119	365	2.19178082191781	2.19178082191781	7.94520547945206	23.5616438356164	31.5068493150685	32.6027397260274	"ouv"
"59327"	"Lallaing"	10	55	124	386	569	646	1790	0.558659217877095	3.07262569832402	6.92737430167598	21.5642458100559	31.7877094972067	36.0893854748603	"ouv"
