CODGEO;Libellé commune ou ARM;Région;Département;Population en 2012;Population en 2007;Superficie;Naissances entre 2007 et 2012;Décès entre 2007 et 2012;Ménages en 2012;Nombre de naissances domiciliées en 2013;Nombre de décès domiciliés en 2013;Logements en 2012;Résidences principales en 2012;Rés secondaires et logts occasionnels en 2012;Logements vacants en 2012;Rés princ occupées Propriétaires en 2012;Nombre de ménages fiscaux en 2012;Part des ménages fiscaux imposés  en 2012;Médiane du revenu disponible par UC en 2012;Taux de pauvreté en 2012;Emplois au LT en 2012;Emplois salariés au LT en 2012;Emplois au LT en 2007;Pop 15-64 ans en 2012;Chômeurs 15-64 ans en 2012;Actifs 15-64 ans en 2012;Total des ets actifs au 31 décembre 2012;Ets actifs agriculture au 31/12/2012;Ets actifs industrie au 31/12/2012;Ets actifs construction au 31/12/2012;Ets actifs commerce services au 31/12/2012;Ets actifs commerce réparation auto au 31/12/2012;Ets actifs adm publique au 31/12/2012;Ets actifs de 1 à 9 salariés au 31 décembre 2012;Ets actifs 10 salariés ou plus au 31 décembre 2012;coordonnees;Métropole
59297;Hélesmes;31;59;1954.0;1911.0;7.36;134.0;86.0;715.345925125;23.0;18.0;775.810441254;715.345925125;1.00774193548;59.4567741935;617.89008982;691.0;;19073.5;;394.540566951;344.776347689;653.824335771;1236.69302199;101.426286856;863.993080634;97.0;14.0;6.0;13.0;53.0;18.0;11.0;13.0;2.0;50.3677526981, 3.35840586833;
59354;Loffre;31;59;750.0;757.0;2.6;25.0;15.0;296.184738956;4.0;3.0;301.919665008;296.184738956;0.0;5.73492605233;277.108433735;291.0;;23141.9047619;;55.450956504;37.276406987;71.0600505152;480.923694779;36.1445783133;367.469879518;33.0;3.0;1.0;2.0;23.0;7.0;4.0;5.0;1.0;50.3537253099, 3.17227962058;
59368;La Madeleine;31;59;22520.0;22428.0;2.84;1774.0;777.0;11047.1465642;339.0;178.0;12050.7048191;11047.1465642;243.034323629;760.523931201;4997.39142259;10347.0;68.7113003096;20766.25;12.5067;8733.29446618;7786.25087526;8084.82152249;15558.2251581;1537.58863993;12108.2628725;2274.0;3.0;97.0;128.0;1645.0;289.0;401.0;464.0;128.0;50.6548883138, 3.06963722507;Métropole européenne de Lille
59469;Pradelles;31;59;375.0;359.0;3.27;28.0;7.0;117.0;2.0;1.0;118.0;117.0;0.0;1.0;106.0;111.0;;21232.3809524;;34.267541188;25.267541188;41.2821271293;236.0;14.0;193.0;23.0;6.0;0.0;3.0;12.0;4.0;2.0;6.0;1.0;50.7340517429, 2.60269224096;
59507;Ronchin;31;59;18398.0;18614.0;5.42;1383.0;643.0;7786.84909917;327.0;125.0;8185.7966672;7786.84909917;67.1219374713;331.825630555;4866.91462707;7690.0;64.3182706082;19750.0;14.95791;4428.08105612;3988.48527529;3972.9279353;12008.1878972;1216.18774193;8710.09826266;958.0;2.0;46.0;72.0;631.0;150.0;207.0;204.0;63.0;50.6044738955, 3.09168585537;Métropole européenne de Lille
59537;Saint-Martin-sur-Écaillon;31;59;521.0;510.0;5.3;35.0;9.0;191.736030829;3.0;6.0;214.125748905;191.736030829;5.37353233831;17.016185738;176.67822736;187.0;;21050.5263158;;43.3088665188;29.2549166152;52.8182324871;335.287090559;21.0809248555;234.901734104;27.0;11.0;0.0;1.0;12.0;2.0;3.0;7.0;0.0;50.2401464788, 3.51737991935;
59546;Saint-Sylvestre-Cappel;31;59;1066.0;1085.0;8.14;65.0;31.0;421.576470588;17.0;6.0;448.51802903;421.576470588;8.98051948052;17.961038961;326.070588235;460.0;;20481.6;;230.695477467;184.033366498;247.780985554;675.294117647;45.3411764706;487.176470588;98.0;26.0;7.0;10.0;46.0;14.0;9.0;23.0;4.0;50.7757055306, 2.55012081181;
59567;Séranvillers-Forenville;31;59;349.0;282.0;7.24;24.0;9.0;140.681077295;2.0;4.0;154.393406062;140.681077295;1.05479452055;12.6575342466;115.295018234;144.0;;20062.6666667;;34.6850950356;27.3412600559;30.6455449138;219.954199775;17.9817918347;169.182081653;25.0;11.0;2.0;2.0;6.0;1.0;4.0;6.0;0.0;50.1266132129, 3.27725549348;
59584;Taisnières-sur-Hon;31;59;937.0;886.0;16.22;52.0;29.0;365.039583333;9.0;3.0;412.75625;365.039583333;13.8812121212;33.8354545455;300.620833333;374.0;;22289.3939394;;88.3934270026;63.9211919795;98.3972237899;606.121875;35.1375;428.482291667;56.0;22.0;4.0;6.0;21.0;5.0;3.0;10.0;2.0;50.3215475622, 3.85119216193;
59653;Wavrin;31;59;7626.0;7701.0;13.55;544.0;258.0;3047.44088465;88.0;59.0;3196.80863481;3047.44088465;2.04613356383;147.321616596;2150.54853796;3014.0;67.197875166;20637.9166667;10.28092;1718.86951297;1436.89014079;1636.53295311;4980.16757725;496.379187402;3759.84633444;524.0;32.0;28.0;73.0;316.0;76.0;75.0;124.0;36.0;50.5726224029, 2.93337226806;Métropole européenne de Lille
59664;Wulverdinghe;31;59;313.0;259.0;2.92;25.0;9.0;108.465346535;4.0;6.0;125.897549924;108.465346535;7.17796610169;10.2542372881;94.00330033;116.0;;17937.3055556;;38.4485335788;28.156975424;40.1943180268;201.435643564;13.4290429043;139.455445545;22.0;7.0;1.0;3.0;9.0;2.0;2.0;6.0;0.0;50.8284324881, 2.2531343958;
59017;Armentières;31;59;25993.0;25170.0;6.28;2220.0;1099.0;10731.0290414;419.0;200.0;11682.1343166;10731.0290414;16.5178499744;934.58742527;5190.95210769;10391.0;50.9775594722;16427.6190476;24.14418;10735.29063;9930.34022409;11184.7582993;16366.5275218;2091.80775374;11434.4005921;1587.0;5.0;62.0;135.0;1051.0;321.0;334.0;400.0;142.0;50.6913797537, 2.8797155328;Métropole européenne de Lille
59051;La Bassée;31;59;6413.0;6084.0;3.54;492.0;311.0;2702.99999985;92.0;73.0;2926.41383929;2702.99999985;7.1410816258;216.27275781;1419.21433733;2773.0;55.1786358715;17956.5217391;15.67644;2228.74722654;1971.91280875;2479.72996101;4108.43229352;422.484167419;2906.38287273;453.0;3.0;18.0;30.0;313.0;86.0;89.0;129.0;32.0;50.5397647046, 2.80910290453;Métropole européenne de Lille
59100;Bousignies;31;59;303.0;308.0;3.14;16.0;12.0;108.0;8.0;3.0;118.0;108.0;2.0;8.0;96.0;114.0;;22699.4444444;;37.9883329216;25.0126877016;44.0756699108;195.0;6.0;138.0;34.0;11.0;0.0;6.0;13.0;3.0;4.0;9.0;0.0;50.4302087604, 3.35488860191;
59137;Catillon-sur-Sambre;31;59;804.0;865.0;13.03;41.0;42.0;326.594982079;9.0;11.0;358.929994673;326.594982079;6.85894206549;25.476070529;260.315412186;332.0;;16631.6666667;;91.0117834005;63.9579757498;104.281660946;493.734767025;59.5555555556;310.265232975;60.0;22.0;3.0;6.0;23.0;5.0;6.0;14.0;2.0;50.0704090435, 3.64485751091;
59171;Dehéries;31;59;43.0;42.0;1.87;2.0;2.0;13.0;2.0;0.0;14.0;13.0;0.0;1.0;12.0;;;;;5.0;2.0;4.10229303186;28.0;1.0;22.0;3.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;50.0505594446, 3.34352939122;
59196;Ennetières-en-Weppes;31;59;1260.0;1088.0;10.44;55.0;39.0;483.677419355;18.0;4.0;513.01011534;483.677419355;0.0;29.3326959847;426.774193548;503.0;;25883.3333333;;267.369106375;199.810730524;272.598755522;807.822580645;36.5806451613;596.467741935;173.0;31.0;1.0;7.0;114.0;35.0;20.0;34.0;20.0;50.640484704, 2.93312247961;Métropole européenne de Lille
59202;Erquinghem-Lys;31;59;4734.0;4509.0;9.0;303.0;166.0;1844.0;64.0;37.0;1941.0;1844.0;2.0;95.0;1312.0;1863.0;67.2932330827;20092.5;7.50832;1290.75776076;1127.05383798;1041.95723629;3100.0;163.0;2308.0;289.0;25.0;21.0;32.0;163.0;41.0;48.0;55.0;28.0;50.6700847929, 2.84140786831;Métropole européenne de Lille
59256;Fretin;31;59;3340.0;3258.0;13.17;245.0;100.0;1317.0;61.0;18.0;1393.67386609;1317.0;6.13390928726;70.5399568035;997.671700115;1320.0;72.6100151745;22692.8571429;6.13416;1809.30399771;1655.81179049;1216.1996107;2217.85726703;157.219693032;1717.88362968;450.0;12.0;30.0;36.0;340.0;112.0;32.0;106.0;115.0;50.5653657611, 3.1322045776;Métropole européenne de Lille
59293;Haverskerque;31;59;1505.0;1488.0;9.17;70.0;86.0;548.330220383;8.0;16.0;596.344230891;548.330220383;3.13134851138;44.8826619965;473.65091798;557.0;;20157.2222222;;166.0323219;124.282089257;148.25646371;980.902165179;54.2192195528;709.942188115;73.0;19.0;4.0;6.0;36.0;7.0;8.0;17.0;3.0;50.6403332971, 2.54677365157;
59346;Lezennes;31;59;3135.0;3089.0;2.14;174.0;106.0;1301.22754491;46.0;29.0;1377.76271311;1301.22754491;8.37103402141;68.1641341743;996.916167665;1293.0;75.4060324826;22154.0;6.68745;4103.28819979;3905.43392859;4101.20840675;2099.5508982;150.179640719;1585.77844311;531.0;3.0;17.0;29.0;435.0;77.0;47.0;123.0;80.0;50.6111691928, 3.11824226491;Métropole européenne de Lille
59372;Malincourt;31;59;513.0;495.0;10.3;46.0;29.0;209.773255814;6.0;3.0;234.387839147;209.773255814;4.73357371795;19.8810096154;171.0;208.0;;18637.2222222;;49.7419508226;32.7720724286;45.1982673621;324.104651163;41.7558139535;238.604651163;36.0;14.0;2.0;1.0;13.0;1.0;6.0;9.0;0.0;50.0351942091, 3.32471130413;
59452;Ostricourt;31;59;5378.0;5114.0;7.6;378.0;245.0;2007.99999961;98.0;41.0;2165.44101084;2007.99999961;7.2031835206;150.237827715;1025.95931565;2029.0;47.6307996051;15966.0;23.07342;677.264750728;579.872436966;611.773323092;3250.5652147;398.571635686;2161.21668671;188.0;5.0;8.0;18.0;125.0;49.0;32.0;42.0;11.0;50.4571255859, 3.03269713092;
59535;Saint-Jans-Cappel;31;59;1712.0;1471.0;7.96;89.0;44.0;646.945427645;24.0;13.0;751.153638789;646.945427645;68.7976539589;35.4105571848;512.541261282;646.0;;21955.3333333;;317.699108247;254.32694504;285.150220503;1128.24459087;55.1658891791;784.35864251;136.0;15.0;6.0;7.0;85.0;18.0;23.0;21.0;5.0;50.7684241988, 2.72184821596;
59541;Saint-Python;31;59;966.0;1040.0;7.43;45.0;68.0;405.481481481;8.0;11.0;471.621907013;405.481481481;8.0170212766;58.1234042553;313.055555556;407.0;;17707.3333333;;197.154017006;172.300616578;227.676148138;595.302469136;45.7160493827;410.450617284;58.0;7.0;7.0;8.0;32.0;15.0;4.0;18.0;6.0;50.1935153197, 3.47506674368;
59542;Saint-Remy-Chaussée;31;59;518.0;458.0;5.17;34.0;19.0;189.561643836;7.0;3.0;206.644977169;189.561643836;4.01960784314;13.0637254902;145.97260274;179.0;;19565.0;;83.0683516168;69.890269425;59.8845411811;336.547945205;35.4794520548;263.561643836;23.0;8.0;2.0;4.0;6.0;4.0;3.0;5.0;1.0;50.1799835542, 3.87887382168;
59572;Solre-le-Château;31;59;1804.0;1819.0;13.76;110.0;93.0;815.126031921;14.0;18.0;929.946682153;815.126031921;11.2411825402;103.579467692;521.243808476;808.0;;17506.1538462;;464.923165193;383.823862607;520.73796724;1104.04402862;139.991194276;759.52669235;139.0;20.0;7.0;11.0;69.0;21.0;32.0;31.0;6.0;50.1722246859, 4.09630317789;
59608;Vendegies-sur-Écaillon;31;59;1118.0;1082.0;6.57;51.0;50.0;422.864121157;13.0;8.0;453.997741846;422.864121157;4.01724137931;27.1163793103;358.038253526;415.0;;22782.7777778;;96.9411964823;73.9778895795;93.1449878073;748.988101388;40.890162659;534.564077689;63.0;9.0;4.0;3.0;34.0;10.0;13.0;15.0;2.0;50.2600667641, 3.50791948811;
59637;Wandignies-Hamage;31;59;1254.0;1196.0;6.3;87.0;45.0;489.0;13.0;14.0;521.0;489.0;2.0;30.0;421.0;491.0;;21912.173913;;104.944381868;83.9524844362;78.5591060678;802.0;46.0;597.0;71.0;8.0;5.0;10.0;38.0;8.0;10.0;17.0;1.0;50.3972962992, 3.32367136058;
59647;Watten;31;59;2536.0;2731.0;7.32;156.0;185.0;1042.0;28.0;32.0;1133.0793374;1042.0;27.0235396687;64.0557977332;602.38429767;1031.0;47.6236663434;15739.0322581;21.46056;521.060028249;435.183708571;512.171665613;1612.78873434;175.488413069;1008.61362746;140.0;10.0;8.0;6.0;79.0;32.0;37.0;31.0;10.0;50.833804191, 2.22588651794;
59015;Arleux;31;59;2982.0;2435.0;11.1;178.0;184.0;1202.0;37.0;38.0;1630.58398856;1202.0;323.228020014;105.355968549;747.341524688;1177.0;53.8723404255;18198.4;13.20983;765.831600473;633.329724536;664.894104489;1948.01539305;194.018900479;1365.69503246;193.0;21.0;6.0;17.0;110.0;31.0;39.0;46.0;13.0;50.2820675827, 3.11314479871;
59022;Attiches;31;59;2270.0;2276.0;6.68;114.0;63.0;812.0;26.0;7.0;846.0;812.0;3.0;31.0;623.0;829.0;75.4854368932;22843.8095238;6.78812;398.982709119;310.808795936;433.029198449;1532.0;90.0;1105.0;170.0;15.0;10.0;27.0;99.0;22.0;19.0;44.0;11.0;50.5138938279, 3.06223374765;
59043;Bailleul;31;59;14564.0;13496.0;43.42;758.0;710.0;6032.11915437;210.0;164.0;6434.125244;6032.11915437;10.7694555774;391.236634047;3466.49031328;6024.0;67.2869247383;19947.5;10.07128;6013.95679875;5381.5656193;5548.03175753;9655.50763417;752.42285378;6884.2390422;1166.0;111.0;44.0;80.0;749.0;215.0;182.0;297.0;85.0;50.7274252798, 2.7379912081;
59045;Baives;31;59;160.0;153.0;7.98;7.0;6.0;64.0;2.0;0.0;79.0;64.0;7.0;8.0;48.0;58.0;;16222.0;;15.0235133926;7.02351339258;20.004959982;94.0;6.0;73.0;19.0;13.0;0.0;0.0;3.0;1.0;3.0;2.0;0.0;50.0673923236, 4.20393625141;
59076;Bettignies;31;59;274.0;265.0;4.62;15.0;13.0;107.179810726;1.0;0.0;111.846477392;107.179810726;0.0;4.66666666667;66.5552050473;113.0;;17743.5;;32.5494766242;28.0690244071;51.7017724687;189.293375394;21.6088328076;134.839116719;25.0;5.0;1.0;2.0;16.0;6.0;1.0;9.0;0.0;50.3323628525, 3.9686190609;
59117;Bugnicourt;31;59;931.0;908.0;6.28;58.0;35.0;377.0;10.0;10.0;417.0;377.0;2.0;38.0;289.0;373.0;;19677.4193548;;68.1654971962;45.2885016781;88.270358605;581.0;48.0;425.0;42.0;11.0;1.0;0.0;22.0;6.0;8.0;9.0;0.0;50.2910659273, 3.15468753018;
59141;Cauroir;31;59;592.0;548.0;5.61;38.0;20.0;226.0;9.0;4.0;245.0;226.0;3.0;16.0;191.0;217.0;;19629.3333333;;159.157241924;141.098794552;107.327132233;355.0;29.0;268.0;42.0;7.0;4.0;8.0;17.0;6.0;6.0;13.0;1.0;50.1720373952, 3.29914293305;
59151;Colleret;31;59;1671.0;1631.0;18.79;94.0;101.0;664.571924976;21.0;18.0;709.947446534;664.571924976;11.0917941586;34.2837273992;520.099767372;656.0;;19371.5;;162.035456403;110.103686871;134.810696902;1122.90515124;88.6760139773;789.116888427;95.0;20.0;4.0;8.0;48.0;11.0;15.0;18.0;3.0;50.2598488269, 4.084768244;
59174;Dimechaux;31;59;360.0;332.0;4.85;18.0;8.0;133.0;1.0;1.0;140.0;133.0;2.0;5.0;113.0;131.0;;19303.8461538;;11.9961898311;7.99618983108;20.8343422959;226.0;15.0;144.0;16.0;2.0;0.0;1.0;7.0;3.0;6.0;2.0;0.0;50.1970283505, 4.04666180439;
59186;Eccles;31;59;96.0;105.0;3.54;2.0;7.0;40.5773195876;1.0;1.0;44.5773195876;40.5773195876;2.0;2.0;33.6494845361;;;;;4.95160823608;1.98253607113;11.1130062191;63.3402061856;2.96907216495;40.5773195876;8.0;4.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;50.1988413348, 4.09813341605;
59217;Eth;31;59;326.0;328.0;2.84;18.0;10.0;129.0;3.0;4.0;139.0;129.0;3.0;7.0;115.0;123.0;;28672.6666667;;26.8397392127;20.8397392127;26.0892885042;209.0;10.0;148.0;26.0;3.0;1.0;1.0;16.0;4.0;5.0;7.0;0.0;50.3253571369, 3.66687653832;
59224;Féchain;31;59;1849.0;1827.0;5.14;112.0;193.0;681.019835776;18.0;47.0;798.602207234;681.019835776;69.9412381952;47.6411332634;460.013398615;682.0;;19083.8095238;;886.743485084;794.172073403;827.300111761;1151.0085117;100.002912742;738.02098555;128.0;15.0;10.0;15.0;65.0;15.0;23.0;38.0;13.0;50.268615561, 3.212900112;
59228;Férin;31;59;1486.0;1332.0;5.52;79.0;43.0;571.596519834;16.0;6.0;600.548506589;571.596519834;0.0;28.951986755;473.523633416;576.0;;21169.4545455;;255.693106072;222.99252113;244.393351009;1023.37335396;55.4850072104;716.276436895;87.0;5.0;3.0;5.0;58.0;19.0;16.0;19.0;4.0;50.3309978415, 3.08128816904;
59231;Ferrière-la-Petite;31;59;1051.0;1011.0;5.35;65.0;32.0;417.0;17.0;10.0;453.0;417.0;9.0;27.0;294.0;416.0;;17187.5609756;;110.917656657;78.6105610034;107.496119436;701.0;84.0;496.0;59.0;9.0;5.0;4.0;32.0;4.0;9.0;11.0;1.0;50.2403988666, 4.02739766598;
59238;Flines-lès-Mortagne;31;59;1649.0;1606.0;14.45;78.0;103.0;599.0;11.0;13.0;670.0;599.0;12.0;59.0;525.0;606.0;;21195.4166667;;167.631905397;130.61800193;147.122279169;1105.0;90.0;821.0;87.0;21.0;2.0;15.0;42.0;8.0;7.0;11.0;4.0;50.5128551387, 3.48452339444;
59243;Fontaine-au-Pire;31;59;1191.0;1176.0;7.57;96.0;116.0;458.767298687;12.0;28.0;512.958788048;458.767298687;12.0425531915;42.1489361702;373.995080451;480.0;;18144.0;;224.120331988;180.165446013;208.475106023;726.049116183;75.7963363048;531.571674348;70.0;8.0;9.0;12.0;33.0;9.0;8.0;16.0;6.0;50.127252452, 3.36673958113;
59270;Grand-Fayt;31;59;516.0;478.0;8.8;35.0;22.0;193.626719057;8.0;0.0;210.846650328;193.626719057;1.81262434437;15.4073069271;145.980353635;182.0;;17352.0;;40.3302126534;21.1212950585;42.4271501171;324.400785855;33.4538310413;243.300589391;32.0;17.0;1.0;2.0;7.0;1.0;5.0;4.0;0.0;50.1123607999, 3.79567600764;
59326;Killem;31;59;996.0;965.0;11.99;54.0;45.0;380.881422925;16.0;11.0;419.071414443;380.881422925;9.31463207762;28.8753594406;296.241106719;388.0;;18375.0;;161.073318518;124.496481822;225.95827683;661.375494071;57.0830039526;480.28458498;83.0;34.0;8.0;7.0;29.0;6.0;5.0;12.0;4.0;50.9575597067, 2.55978032528;
59356;Lompret;31;59;2300.0;2367.0;3.1;103.0;62.0;862.999999998;20.0;8.0;883.279720278;862.999999998;1.01398601399;19.2657342657;744.727062911;829.0;81.1594202899;31369.2307692;2.46914;587.477365091;524.017742321;682.780747092;1515.21840875;73.0457307674;1030.32894909;180.0;12.0;5.0;19.0;121.0;16.0;23.0;28.0;8.0;50.6631680443, 2.99516100327;Métropole européenne de Lille
59358;Looberghe;31;59;1174.0;1176.0;19.55;71.0;36.0;458.0;15.0;7.0;493.0;458.0;12.0;23.0;393.0;462.0;;19448.6666667;;114.586751742;77.6151858724;116.989809484;790.0;49.0;554.0;72.0;36.0;0.0;3.0;26.0;11.0;7.0;14.0;0.0;50.912741374, 2.2751678981;
59422;Naves;31;59;621.0;618.0;5.19;35.0;28.0;249.426446281;16.0;7.0;268.306145529;249.426446281;1.04887218045;17.8308270677;207.34214876;251.0;;19620.0;;98.8990741005;77.3981788005;100.389291859;398.261157025;39.0049586777;301.775206612;46.0;14.0;3.0;3.0;22.0;8.0;4.0;12.0;2.0;50.2033732531, 3.31732755418;
59430;Neuvilly;31;59;1078.0;990.0;12.57;69.0;44.0;409.465346535;19.0;14.0;466.264613934;409.465346535;5.40945403803;51.3898133612;320.198019802;411.0;;16765.2380952;;84.0634884001;51.9370454562;74.3536592522;656.891089109;80.5346534653;482.237623762;63.0;18.0;2.0;6.0;28.0;4.0;9.0;14.0;0.0;50.1349971919, 3.51024982301;
59451;Orsinval;31;59;548.0;484.0;3.34;40.0;13.0;213.952117864;7.0;0.0;224.129109014;213.952117864;5.08849557522;5.08849557522;175.602209945;218.0;;23349.3333333;;64.2897315933;46.165396861;55.2529357677;381.480662983;27.2486187845;294.688766114;36.0;7.0;2.0;4.0;17.0;5.0;6.0;11.0;1.0;50.2718570583, 3.63293709102;
59513;Roucourt;31;59;427.0;375.0;3.19;25.0;13.0;167.337837838;12.0;1.0;178.465152653;167.337837838;0.0;11.1273148148;139.448198198;170.0;;23138.5714286;;26.7229178437;19.8572050086;31.7707218066;293.322072072;15.3873873874;204.844594595;23.0;6.0;1.0;3.0;9.0;0.0;4.0;5.0;0.0;50.3279013406, 3.14688211688;
59562;Sémeries;31;59;543.0;520.0;13.46;31.0;12.0;211.442413163;5.0;1.0;242.195401211;211.442413163;17.8565737052;12.8964143426;176.698354662;214.0;;18604.3478261;;63.9117941476;36.0783949421;90.4814175224;356.374771481;16.8756855576;249.164533821;48.0;25.0;2.0;2.0;17.0;3.0;2.0;8.0;0.0;50.104983917, 3.98854238684;
59583;Taisnières-en-Thiérache;31;59;448.0;512.0;8.5;32.0;23.0;184.583690987;4.0;3.0;206.880988284;184.583690987;6.08108108108;16.2162162162;154.78111588;194.0;;17550.0;;33.0281996167;19.5689721489;16.9249852413;305.716738197;27.8798283262;223.038626609;31.0;12.0;1.0;4.0;12.0;2.0;2.0;4.0;0.0;50.1455912411, 3.81152119353;
59593;Thun-l'Évêque;31;59;704.0;610.0;5.69;41.0;23.0;261.0;5.0;9.0;286.0;261.0;10.0;15.0;228.0;249.0;;20270.952381;;49.6485885157;36.6743617116;56.8866656606;458.0;36.0;350.0;32.0;3.0;0.0;3.0;21.0;4.0;5.0;4.0;0.0;50.2257650605, 3.28109704734;
59600;Tourmignies;31;59;738.0;694.0;2.03;36.0;24.0;263.165989673;16.0;1.0;279.977359182;263.165989673;3.82076579751;12.9906037115;234.12091389;264.0;;26734.5833333;;57.5757472862;30.1297478442;52.0834016413;498.52467365;27.2847681601;390.788292357;50.0;7.0;3.0;4.0;27.0;6.0;9.0;8.0;1.0;50.5041629351, 3.08506088086;
59604;Troisvilles;31;59;844.0;752.0;8.42;74.0;38.0;322.031528061;9.0;12.0;346.242054377;322.031528061;5.04385964912;19.1666666667;268.701466089;314.0;;17359.6231884;;138.752127754;113.266158936;138.404224945;524.019628169;60.4583202598;395.822363813;46.0;14.0;4.0;4.0;16.0;3.0;8.0;13.0;1.0;50.1023251315, 3.47303644624;
59650;Wattrelos;31;59;41633.0;42077.0;13.44;3042.0;1771.0;16170.3973643;620.0;326.0;17106.3964589;16170.3973643;31.3445759174;904.654518738;9220.58704333;16104.0;56.0037290242;16873.3333333;18.87289;8487.24186526;7683.84169557;9342.6649729;26606.9189323;3494.1168381;18955.0363141;1699.0;12.0;89.0;254.0;1046.0;351.0;298.0;378.0;113.0;50.7056367285, 3.21628221056;Métropole européenne de Lille
59659;Wignehies;31;59;3012.0;3153.0;13.86;199.0;212.0;1219.0;44.0;41.0;1362.0;1219.0;23.0;120.0;721.0;1188.0;47.5147430497;15351.5384615;27.0014;491.630482554;412.295455192;514.773705814;1879.0;316.0;1218.0;172.0;28.0;9.0;10.0;80.0;30.0;45.0;36.0;6.0;50.0118044778, 4.0065736506;
59055;Bazuel;31;59;547.0;602.0;11.81;31.0;38.0;227.495821363;7.0;5.0;260.619416869;227.495821363;0.0;33.1235955056;157.268850421;227.0;;17097.3076923;;96.1329661884;64.4456096761;103.2916586;363.004201914;41.5427152054;255.190964833;51.0;17.0;2.0;4.0;24.0;9.0;4.0;13.0;3.0;50.0816021977, 3.59590423049;
59062;Beaurieux;31;59;166.0;167.0;7.39;13.0;8.0;69.1384184818;2.0;2.0;79.0193708627;69.1384184818;4.94047619048;4.94047619048;56.298426478;67.0;;20152.3809524;;14.8506469674;4.91034162523;19.6111620371;105.728208204;5.92615015558;79.0266346817;21.0;7.0;0.0;2.0;11.0;5.0;1.0;3.0;0.0;50.1779588737, 4.13702062275;
59070;Bermeries;31;59;390.0;367.0;5.29;32.0;10.0;141.540469974;6.0;3.0;154.398983163;141.540469974;3.67386091127;9.18465227818;120.156657963;132.0;;19569.3333333;;39.8106870818;20.4952876175;37.3745423764;256.605744125;22.4020887728;185.326370757;27.0;9.0;1.0;3.0;10.0;3.0;4.0;6.0;0.0;50.2847571566, 3.74905320173;
59110;Brouckerque;31;59;1272.0;1283.0;11.91;64.0;40.0;471.278828482;13.0;8.0;499.223272926;471.278828482;13.9722222222;13.9722222222;408.765297329;474.0;;21924.8913043;;141.528787791;105.962109763;162.104196341;870.171586113;46.6391506734;632.047720914;76.0;19.0;5.0;10.0;37.0;8.0;5.0;20.0;2.0;50.9515630712, 2.28707334994;
59112;Bruay-sur-l'Escaut;31;59;11975.0;11881.0;6.7;980.0;564.0;4505.30847244;193.0;139.0;4846.53806597;4505.30847244;0.0;341.229593527;2479.79968447;4472.0;45.3569031103;14846.5;29.71722;1700.73381884;1482.57729635;1559.81098541;7580.12124663;1055.07420424;4890.02405536;490.0;3.0;32.0;73.0;305.0;126.0;77.0;103.0;37.0;50.3973093421, 3.53909152804;
59157;Cousolre;31;59;2355.0;2504.0;20.98;119.0;164.0;1009.0;21.0;37.0;1157.36846473;1009.0;35.0871369295;113.281327801;638.316529876;990.0;56.1172901921;17097.3333333;21.67754;293.590851676;219.381976077;342.963099666;1516.90848793;163.126223202;1012.57792922;133.0;23.0;6.0;15.0;64.0;25.0;25.0;25.0;6.0;50.2372536419, 4.15308223751;
59160;Crespin;31;59;4494.0;4394.0;9.94;368.0;188.0;1695.96952851;76.0;27.0;1853.15519159;1695.96952851;1.94056374176;155.245099341;1034.52124628;1664.0;48.7643158529;15530.0;25.04244;2581.91854062;2482.41453943;2181.15803393;2769.79792286;452.729083412;1865.34806134;142.0;8.0;13.0;16.0;72.0;21.0;33.0;31.0;14.0;50.4217331557, 3.65237979993;
59232;La Flamengrie;31;59;396.0;401.0;2.03;17.0;14.0;155.0;3.0;1.0;169.0;155.0;3.0;11.0;136.0;148.0;;21236.0;;31.6829075245;23.6897264941;45.4057051861;269.0;11.0;187.0;16.0;2.0;1.0;1.0;11.0;3.0;1.0;5.0;0.0;50.3066443243, 3.72273889632;
59241;Floyon;31;59;503.0;496.0;17.47;32.0;38.0;211.789473684;10.0;5.0;247.22157245;211.789473684;17.2098765432;18.2222222222;144.134502924;205.0;;17014.8837209;;66.9674131385;20.7978591464;74.5330897469;320.625730994;27.4541910331;233.360623782;45.0;27.0;0.0;3.0;11.0;1.0;4.0;6.0;0.0;50.0412036226, 3.88418001471;
59261;Glageon;31;59;1829.0;1780.0;11.77;108.0;71.0;734.380512195;23.0;21.0;805.937191504;734.380512195;19.6780868099;51.8785924989;448.062528644;715.0;;15502.6666667;;180.528959238;134.241492924;198.910374959;1187.51836334;174.331242447;768.064324126;74.0;14.0;8.0;9.0;31.0;13.0;12.0;19.0;3.0;50.0506114879, 4.06404937092;
59266;Gondecourt;31;59;3918.0;3947.0;8.22;211.0;123.0;1521.0;42.0;30.0;1590.0;1521.0;10.0;59.0;1206.0;1562.0;74.4394618834;23537.0;5.73094;2163.08007648;1984.7478509;2245.85720598;2628.0;159.0;1901.0;327.0;8.0;33.0;29.0;211.0;46.0;46.0;63.0;34.0;50.5478874512, 2.98009724993;
